period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2000-05,SNJ,USA-NJ,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NJ3,New Jersey Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),7.65,$/MCF
2000-05,STX,TEXAS,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010TX3,Texas Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),7.4,$/MCF
2000-05,SMN,MINNESOTA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010MN3,Minnesota Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),7.02,$/MCF
2000-05,SDE,USA-DE,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010DE3,Delaware Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),7.19,$/MCF
2000-05,SNE,USA-NE,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NE3,Nebraska Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),6.92,$/MCF
2000-05,SOH,OHIO,EPG0,Natural Gas,PG1,City Gate Price,N3050OH3,Natural Gas Citygate Price in Ohio (Dollars per Thousand Cubic Feet),7.94,$/MCF
2000-05,SID,USA-ID,EPG0,Natural Gas,PG1,City Gate Price,N3050ID3,Natural Gas Citygate Price in Idaho (Dollars per Thousand Cubic Feet),3.12,$/MCF
2000-05,SCA,CALIFORNIA,EPG0,Natural Gas,PG1,City Gate Price,N3050CA3,Natural Gas Citygate Price in California (Dollars per Thousand Cubic Feet),3.44,$/MCF
2000-05,SSD,USA-SD,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020SD3,South Dakota Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),6.97,$/MCF
2000-05,SAK,USA-AK,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020AK3,Alaska Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),1.9,$/MCF
2000-05,SIL,USA-IL,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020IL3,Illinois Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),7.59,$/MCF
2000-05,SPA,USA-PA,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020PA3,Pennsylvania Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),7.86,$/MCF
2000-05,SOH,OHIO,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020OH3,Ohio Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),6.6,$/MCF
2000-05,SKY,USA-KY,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020KY3,Kentucky Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),6.37,$/MCF
2000-05,SMD,USA-MD,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020MD3,Maryland Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),7.35,$/MCF
2000-05,SNC,USA-NC,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020NC3,North Carolina Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),6.7,$/MCF
2000-05,SCA,CALIFORNIA,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020CA3,California Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),7.04,$/MCF
2000-05,SNY,NEW YORK,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020NY3,New York Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),6.72,$/MCF
2000-05,SIN,USA-IN,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020IN3,Indiana Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),6.4,$/MCF
2000-05,SMA,MASSACHUSETTS,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020MA3,Massachusetts Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),7.89,$/MCF
2000-05,STN,USA-TN,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020TN3,Tennessee Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),6.1,$/MCF
2000-05,SPA,USA-PA,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020PA4,Percent of Commercial Natural Gas Deliveries in Pennsylvania Represented by the Price (%),56.4,%
2000-05,SOR,USA-OR,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020OR4,Percent of Commercial Natural Gas Deliveries in Oregon Represented by the Price (%),98.8,%
2000-05,SCT,USA-CT,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020CT4,Percent of Commercial Natural Gas Deliveries in Connecticut Represented by the Price (%),79.4,%
2000-05,SCA,CALIFORNIA,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020CA4,Percent of Commercial Natural Gas Deliveries in California Represented by the Price (%),54.5,%
2000-05,SME,USA-ME,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020ME4,Percent of Commercial Natural Gas Deliveries in Maine Represented by the Price (%),100,%
2000-05,SNM,USA-NM,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020NM4,Percent of Commercial Natural Gas Deliveries in New Mexico Represented by the Price (%),52.8,%
2000-05,STX,TEXAS,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020TX4,Percent of Commercial Natural Gas Deliveries in Texas Represented by the Price (%),77.5,%
2000-05,SGA,USA-GA,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020GA4,Percent of Commercial Natural Gas Deliveries in Georgia Represented by the Price (%),44.7,%
2000-05,SMI,USA-MI,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010MI3,Michigan Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),5.56,$/MCF
2000-05,SNH,USA-NH,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NH3,New Hampshire Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),8.23,$/MCF
2000-05,SRI,USA-RI,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010RI3,Rhode Island Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),9.2,$/MCF
2000-05,SKS,USA-KS,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010KS3,Kansas Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),8.13,$/MCF
2000-05,SIL,USA-IL,EPG0,Natural Gas,PG1,City Gate Price,N3050IL3,Natural Gas Citygate Price in Illinois (Dollars per Thousand Cubic Feet),4.38,$/MCF
2000-05,SMS,USA-MS,EPG0,Natural Gas,PG1,City Gate Price,N3050MS3,Natural Gas Citygate Price in Mississippi (Dollars per Thousand Cubic Feet),3.96,$/MCF
2000-05,SWA,WASHINGTON,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020WA3,Washington Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),5.35,$/MCF
2000-05,SID,USA-ID,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020ID3,Idaho Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),5.04,$/MCF
2000-05,SKS,USA-KS,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020KS3,Kansas Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),6.55,$/MCF
2000-05,SVA,USA-VA,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020VA3,Virginia Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),6.41,$/MCF
2000-05,SMO,USA-MO,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020MO3,Missouri Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),6.27,$/MCF
2000-05,SAK,USA-AK,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020AK4,Percent of Commercial Natural Gas Deliveries in Alaska Represented by the Price (%),54.2,%
2000-05,SOH,OHIO,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020OH4,Percent of Commercial Natural Gas Deliveries in Ohio Represented by the Price (%),42.7,%
2000-05,SAZ,USA-AZ,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020AZ4,Percent of Commercial Natural Gas Deliveries in Arizona Represented by the Price (%),80.1,%
2000-05,SFL,FLORIDA,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020FL4,Percent of Commercial Natural Gas Deliveries in Florida Represented by the Price (%),68.2,%
2000-05,SMA,MASSACHUSETTS,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020MA4,Percent of Commercial Natural Gas Deliveries in Massachusetts Represented by the Price (%),55.9,%
2000-05,SPA,USA-PA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010PA3,Pennsylvania Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),9.05,$/MCF
2000-05,SOH,OHIO,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010OH3,Ohio Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),7.42,$/MCF
2000-05,SAZ,USA-AZ,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010AZ3,Arizona Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),10.96,$/MCF
2000-05,SKY,USA-KY,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010KY3,Kentucky Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),8.47,$/MCF
2000-05,SME,USA-ME,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010ME3,Maine Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),10.45,$/MCF
2000-05,SVT,USA-VT,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010VT3,Vermont Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),8.11,$/MCF
2000-05,SNY,NEW YORK,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NY3,New York Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),11.66,$/MCF
2000-05,SND,USA-ND,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010ND3,North Dakota Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),6.75,$/MCF
2000-05,SGA,USA-GA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010GA3,Georgia Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),6.84,$/MCF
2000-05,SCO,COLORADO,EPG0,Natural Gas,PG1,City Gate Price,N3050CO3,Natural Gas Citygate Price in Colorado (Dollars per Thousand Cubic Feet),2.91,$/MCF
2000-05,SAK,USA-AK,EPG0,Natural Gas,PG1,City Gate Price,N3050AK3,Natural Gas Citygate Price in Alaska (Dollars per Thousand Cubic Feet),1.62,$/MCF
2000-05,SWA,WASHINGTON,EPG0,Natural Gas,PG1,City Gate Price,N3050WA3,Natural Gas Citygate Price in Washington (Dollars per Thousand Cubic Feet),3.22,$/MCF
2000-05,SME,USA-ME,EPG0,Natural Gas,PG1,City Gate Price,N3050ME3,Natural Gas Citygate Price in Maine (Dollars per Thousand Cubic Feet),4.17,$/MCF
2000-05,SVT,USA-VT,EPG0,Natural Gas,PG1,City Gate Price,N3050VT3,Natural Gas Citygate Price in Vermont (Dollars per Thousand Cubic Feet),4.1,$/MCF
2000-05,SNY,NEW YORK,EPG0,Natural Gas,PG1,City Gate Price,N3050NY3,Natural Gas Citygate Price in New York (Dollars per Thousand Cubic Feet),4,$/MCF
2000-05,SUT,USA-UT,EPG0,Natural Gas,PG1,City Gate Price,N3050UT3,Natural Gas Citygate Price in Utah (Dollars per Thousand Cubic Feet),2.73,$/MCF
2000-05,SGA,USA-GA,EPG0,Natural Gas,PG1,City Gate Price,N3050GA3,Natural Gas Citygate Price in Georgia (Dollars per Thousand Cubic Feet),3.67,$/MCF
2000-05,SKS,USA-KS,EPG0,Natural Gas,PG1,City Gate Price,N3050KS3,Natural Gas Citygate Price in Kansas (Dollars per Thousand Cubic Feet),3.8,$/MCF
2000-05,SRI,USA-RI,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020RI3,Rhode Island Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),8.36,$/MCF
2000-05,SLA,USA-LA,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020LA3,Louisiana Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),6.45,$/MCF
2000-05,SAZ,USA-AZ,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020AZ3,Arizona Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),6.37,$/MCF
2000-05,SWI,USA-WI,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020WI3,Wisconsin Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),5.06,$/MCF
2000-05,SMT,USA-MT,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020MT3,Montana Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),6.21,$/MCF
2000-05,SNM,USA-NM,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020NM3,New Mexico Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.78,$/MCF
2000-05,STX,TEXAS,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020TX3,Texas Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.72,$/MCF
2000-05,SMN,MINNESOTA,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020MN3,Minnesota Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),5.28,$/MCF
2000-04,SNE,USA-NE,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020NE3,Nebraska Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.62,$/MCF
2000-04,SCT,USA-CT,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020CT4,Percent of Commercial Natural Gas Deliveries in Connecticut Represented by the Price (%),77,%
2000-04,SCA,CALIFORNIA,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020CA4,Percent of Commercial Natural Gas Deliveries in California Represented by the Price (%),59.1,%
2000-04,SVT,USA-VT,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020VT4,Percent of Commercial Natural Gas Deliveries in Vermont Represented by the Price (%),100,%
2000-04,SMI,USA-MI,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010MI3,Michigan Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),5.05,$/MCF
2000-04,SPA,USA-PA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010PA3,Pennsylvania Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),8.17,$/MCF
2000-04,SWI,USA-WI,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010WI3,Wisconsin Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),7.07,$/MCF
2000-04,SFL,FLORIDA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010FL3,Florida Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),12.88,$/MCF
2000-04,SNY,NEW YORK,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NY3,New York Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),9.82,$/MCF
2000-04,SND,USA-ND,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010ND3,North Dakota Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),5.43,$/MCF
2000-04,NUS,U.S.,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010US3,U.S. Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),7.19,$/MCF
2000-04,SNE,USA-NE,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NE3,Nebraska Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),5.7,$/MCF
2000-04,NUS-Z00,U.S.,EPG0,Natural Gas,PRP,Pipeline Imports Price,N9102US3,U.S. Natural Gas Pipeline Imports Price (Dollars per Thousand Cubic Feet),2.85,$/MCF
2000-04,SSD,USA-SD,EPG0,Natural Gas,PG1,City Gate Price,N3050SD3,Natural Gas Citygate Price in South Dakota (Dollars per Thousand Cubic Feet),4.09,$/MCF
2000-04,SLA,USA-LA,EPG0,Natural Gas,PG1,City Gate Price,N3050LA3,Natural Gas Citygate Price in Louisiana (Dollars per Thousand Cubic Feet),3.57,$/MCF
2000-04,SKY,USA-KY,EPG0,Natural Gas,PG1,City Gate Price,N3050KY3,Natural Gas Citygate Price in Kentucky (Dollars per Thousand Cubic Feet),3.55,$/MCF
2000-04,SFL,FLORIDA,EPG0,Natural Gas,PG1,City Gate Price,N3050FL3,Natural Gas Citygate Price in Florida (Dollars per Thousand Cubic Feet),4.12,$/MCF
2000-04,SDE,USA-DE,EPG0,Natural Gas,PG1,City Gate Price,N3050DE3,Natural Gas Citygate Price in Delaware (Dollars per Thousand Cubic Feet),2.74,$/MCF
2000-04,SAR,USA-AR,EPG0,Natural Gas,PG1,City Gate Price,N3050AR3,Natural Gas Citygate Price in Arkansas (Dollars per Thousand Cubic Feet),3.24,$/MCF
2000-04,SAK,USA-AK,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020AK3,Alaska Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),1.97,$/MCF
2000-04,SCT,USA-CT,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020CT3,Connecticut Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),7.07,$/MCF
2000-04,SMD,USA-MD,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020MD3,Maryland Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),8.25,$/MCF
2000-04,SND,USA-ND,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020ND3,North Dakota Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.7,$/MCF
2000-04,SKS,USA-KS,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020KS3,Kansas Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),5.94,$/MCF
2000-04,SNM,USA-NM,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020NM4,Percent of Commercial Natural Gas Deliveries in New Mexico Represented by the Price (%),32.2,%
2000-04,SIN,USA-IN,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020IN4,Percent of Commercial Natural Gas Deliveries in Indiana Represented by the Price (%),79.3,%
2000-04,SMO,USA-MO,EPG0,Natural Gas,VFC,Percent Sold to The Residential Consumers,N3020MO4,Percent of Commercial Natural Gas Deliveries in Missouri Represented by the Price (%),79.8,%
2000-04,SAK,USA-AK,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010AK3,Alaska Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),3.45,$/MCF
2000-04,SHI,USA-HI,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010HI3,Hawaii Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),20.93,$/MCF
2000-04,SCA,CALIFORNIA,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010CA3,California Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),7.2,$/MCF
2000-04,SNV,USA-NV,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010NV3,Nevada Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),6.79,$/MCF
2000-04,STX,TEXAS,EPG0,Natural Gas,PRS,Price Delivered to Residential Consumers,N3010TX3,Texas Price of Natural Gas Delivered to Residential Consumers (Dollars per Thousand Cubic Feet),7.02,$/MCF
2000-04,SID,USA-ID,EPG0,Natural Gas,PG1,City Gate Price,N3050ID3,Natural Gas Citygate Price in Idaho (Dollars per Thousand Cubic Feet),3.15,$/MCF
2000-04,SNM,USA-NM,EPG0,Natural Gas,PG1,City Gate Price,N3050NM3,Natural Gas Citygate Price in New Mexico (Dollars per Thousand Cubic Feet),2.7,$/MCF
2000-04,SGA,USA-GA,EPG0,Natural Gas,PG1,City Gate Price,N3050GA3,Natural Gas Citygate Price in Georgia (Dollars per Thousand Cubic Feet),3.29,$/MCF
2000-04,SCO,COLORADO,EPG0,Natural Gas,PCS,Price Delivered to Commercial Sectors,N3020CO3,Colorado Price of Natural Gas Sold to Commercial Consumers (Dollars per Thousand Cubic Feet),4.87,$/MCF
